molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3952451,O=C(Nc1ccccc1)N1CCN(Cc2cccnc2)CC1,10000.0
CHEMBL3976010,CC(C)Oc1ccc(CN2CCN(C(=O)Nc3ccccc3)CC2)cc1,3500.0
CHEMBL3946699,O=C(Nc1ccccc1)N1CCN(Cc2ccc(-c3ccccc3)cc2)CC1,4500.0
CHEMBL3984041,O=C(Nc1ccccc1)N1CCN(Cc2ccnc3ccccc23)CC1,3000.0
CHEMBL3958802,O=C(Nc1ccccc1)N1CCN(Cc2cccc3c2OCO3)CC1,6000.0
CHEMBL3952351,O=C(Nc1ccccc1)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,87.0
CHEMBL3905329,Cn1ccc2cc(CN3CCN(C(=O)Nc4ccccc4)CC3)ccc21,230.0
CHEMBL3958207,O=C(Nc1ccccc1)N1CCN(Cc2ccc3cc(Cl)ccc3n2)CC1,170.0
CHEMBL3961548,O=C(Nc1ccccc1)N1CCN(Cc2ccc3cccc(Cl)c3n2)CC1,28.0
CHEMBL3952986,O=C(Nc1ccccc1)N1CCN(Cc2cc3ccccc3nc2Cl)CC1,9000.0
CHEMBL3981728,O=C(Nc1ccc(F)cc1)N1CCN(Cc2ccc3ccccc3c2)CC1,54.0
CHEMBL3951775,O=C(Nc1ccc(F)cc1)N1CCN(Cc2ccc3ccccc3n2)CC1,100.0
CHEMBL3924088,O=C(Nc1ccccc1)N1CCN(Cc2ccc3ccccc3c2O)CC1,21.0
CHEMBL3939594,O=C(Nc1ccccc1)N1CCN(Cc2cccc(Oc3ccc(Cl)c(Cl)c3)c2)CC1,20.0
CHEMBL3969150,O=C(Nc1ccccc1)N1CCN(Cc2cccc(Oc3cccc(C(F)(F)F)c3)c2)CC1,220.0
CHEMBL3922842,COc1ccc2cc(CN3CCN(C(=O)Nc4ccccc4)CC3)ccc2c1,1600.0
CHEMBL3954021,O=C(Nc1ccccc1)N1CCN(Cc2cc3ccccc3c3ccccc23)CC1,8000.0
CHEMBL3958799,O=C(Nc1ccccc1)N1CCN(Cc2ccc3ccc4cccc5ccc2c3c45)CC1,95.0
CHEMBL3934803,O=C(Nc1ccccc1)N1CCN(Cc2cnc3ccc(Cl)cc3c2)CC1,23.0
CHEMBL3950111,O=C(Nc1ccccc1)N1CCN(Cc2cccc(-c3ccccc3)c2)CC1,410.0
CHEMBL3922376,O=C(Nc1ccccc1)N1CCN(Cc2cccc(Br)n2)CC1,6000.0
CHEMBL3944835,O=C(Nc1ccccc1)N1CCN(Cc2cccc(S(=O)(=O)c3ccc(Cl)cc3)c2)CC1,110.0
CHEMBL3913379,O=C(Nc1ccccc1)N1CCN(Cc2ccc3cc[nH]c3c2)CC1,29.0
CHEMBL3984894,Cc1cccc2cc(CN3CCN(C(=O)Nc4ccccc4)CC3)c(Cl)nc12,24.0
CHEMBL3907927,Cn1ccc2ccc(CN3CCN(C(=O)Nc4ccccc4)CC3)cc21,350.0
CHEMBL3968643,O=C(Nc1ccccc1)N1CCN(Cc2ccc(OCc3ccccc3)cc2)CC1,32.0
CHEMBL3942561,O=C(Nc1ccccc1)N1CCN(Cc2cccc(Oc3cc(Cl)cc(Cl)c3)c2)CC1,5000.0
CHEMBL3893043,O=C(Nc1ccccc1)N1CCN(Cc2ccc3c(c2)Cc2ccccc2-3)CC1,8000.0
CHEMBL3921056,CCn1c2ccccc2c2cc(CN3CCN(C(=O)Nc4ccccc4)CC3)ccc21,330.0
CHEMBL3898465,O=C(Nc1ccccc1)N1CCN(Cc2ccc(/C=C/c3ccccc3)cc2)CC1,6000.0
CHEMBL3929968,O=C(Nc1ccccc1)N1CCN(Cc2ccc(Cl)c(C(F)(F)F)c2)CC1,80.0
CHEMBL3907492,Cc1cc(CN2CCN(C(=O)Nc3ccccc3)CC2)c(C)n1-c1cccc(C(F)(F)F)c1,480.0
CHEMBL3984457,O=C(Nc1ccccc1)N1CCN(Cc2ccccc2Br)CC1,2500.0
CHEMBL3919995,O=C(Nc1cccc(F)c1)N1CCN(Cc2ccc(Br)c(Br)c2)CC1,19.0
CHEMBL3944389,O=C(Nc1ccc(F)cc1)N1CCN(Cc2ccc(Br)c(Br)c2)CC1,21.0
CHEMBL3978604,COc1cccc(NC(=O)N2CCN(Cc3ccc(Br)c(Br)c3)CC2)c1,48.0
CHEMBL3956448,Cc1cccc(NC(=O)N2CCN(Cc3ccc(Br)c(Br)c3)CC2)c1,100.0
CHEMBL3939432,O=C(Nc1ccccc1F)N1CCN(Cc2ccc(Br)c(Br)c2)CC1,22.0
CHEMBL3968976,COc1ccc(NC(=O)N2CCN(Cc3ccc(Br)c(Br)c3)CC2)cc1,75.0
CHEMBL3944804,COc1ccccc1NC(=O)N1CCN(Cc2ccc(Br)c(Br)c2)CC1,130.0
CHEMBL3977441,O=C(Nc1cccc(Cl)c1)N1CCN(Cc2ccc(Br)c(Br)c2)CC1,240.0
CHEMBL3953529,O=C(Nc1ccccc1Cl)N1CCN(Cc2ccc(Br)c(Br)c2)CC1,460.0
CHEMBL3982240,Cc1ccc(NC(=O)N2CCN(Cc3ccc(Br)c(Br)c3)CC2)cc1,470.0
CHEMBL3965409,O=C(Nc1ccc(Cl)cc1)N1CCN(Cc2ccc(Br)c(Br)c2)CC1,500.0
CHEMBL3893259,Cc1ccccc1NC(=O)N1CCN(Cc2ccc(Br)c(Br)c2)CC1,10000.0
CHEMBL3976425,O=C(Nc1cccc(F)c1)N1CCN(Cc2cnc3ccccc3c2)CC1,120.0
CHEMBL3905681,O=C(Nc1ccc(F)cc1)N1CCN(Cc2cnc3ccccc3c2)CC1,130.0
CHEMBL3968670,O=C(Nc1ccccc1Cl)N1CCN(Cc2cnc3ccccc3c2)CC1,1600.0
CHEMBL3942596,O=C(Nc1cccc(Cl)c1)N1CCN(Cc2cnc3ccccc3c2)CC1,200.0
CHEMBL3957629,O=C(Nc1ccc(Cl)cc1)N1CCN(Cc2cnc3ccccc3c2)CC1,360.0
CHEMBL3930126,COc1ccccc1NC(=O)N1CCN(Cc2cnc3ccccc3c2)CC1,540.0
CHEMBL3952391,Cc1ccccc1NC(=O)N1CCN(Cc2cnc3ccccc3c2)CC1,6000.0
CHEMBL3921178,Cc1ccc(NC(=O)N2CCN(Cc3cnc4ccccc4c3)CC2)cc1,690.0
CHEMBL3950147,COc1ccc(NC(=O)N2CCN(Cc3cnc4ccccc4c3)CC2)cc1,270.0
CHEMBL3936987,Cc1cccc(NC(=O)N2CCN(Cc3cnc4ccccc4c3)CC2)c1,200.0
CHEMBL3960887,COc1cccc(NC(=O)N2CCN(Cc3cnc4ccccc4c3)CC2)c1,200.0
CHEMBL3924509,O=C(Nc1ccc(F)cc1F)N1CCN(Cc2cnc3ccccc3c2)CC1,250.0
CHEMBL3952197,O=C(Nc1ccccc1F)N1CCN(Cc2cnc3ccccc3c2)CC1,61.0
CHEMBL3915522,Cc1ccc(NC(=O)N2CCC(Cc3ccccc3)CC2)cc1,8000.0
CHEMBL3942175,Cc1cccc(NC(=O)N2CCC(Cc3ccccc3)CC2)c1,2300.0
CHEMBL3910161,O=C(Nc1ccccc1Cl)N1CCC(Cc2ccccc2)CC1,4000.0
CHEMBL3938086,O=C(Nc1ccncc1)N1CCN(Cc2ccc(Br)c(Br)c2)CC1,240.0
CHEMBL3901099,O=C(Nc1ccccn1)N1CCN(Cc2ccc(Br)c(Br)c2)CC1,360.0
CHEMBL3911047,O=C(Nc1cccnc1)N1CCN(Cc2ccc(Br)c(Br)c2)CC1,27.0
CHEMBL3959218,O=C(Nc1ccccc1)N1CCN(Cc2ccc(OC3CCCCC3)cc2)CC1,1000.0
CHEMBL3931754,CCCOc1cccc(CN2CCN(C(=O)Nc3ccccc3)CC2)c1,170.0
CHEMBL3970307,CC(C)COc1cccc(CN2CCN(C(=O)Nc3ccccc3)CC2)c1,210.0
CHEMBL3944197,CCOc1cccc(CN2CCN(C(=O)Nc3ccccc3)CC2)c1,220.0
CHEMBL3931939,CCCOc1ccc(CN2CCN(C(=O)Nc3ccccc3)CC2)cc1,1500.0
CHEMBL3917351,CC(C)COc1ccc(CN2CCN(C(=O)Nc3ccccc3)CC2)cc1,1800.0
CHEMBL3953969,CN(C)CCOc1cccc(CN2CCN(C(=O)Nc3ccccc3)CC2)c1,10000.0
CHEMBL3963369,O=C(Nc1ccccc1)N1CCN(Cc2cccc(OCCN3CCCCC3)c2)CC1,2000.0
CHEMBL3951708,CN(C)CCCOc1cccc(CN2CCN(C(=O)Nc3ccccc3)CC2)c1,2000.0
CHEMBL3901525,O=C(Nc1ccccc1)N1CCN(Cc2cccc(OCCCN3CCCCC3)c2)CC1,2000.0
CHEMBL3952458,CCOc1ccc(CN2CCN(C(=O)Nc3ccccc3)CC2)cc1,2000.0
CHEMBL3925659,O=C(Nc1ccccc1)N1CCN(Cc2cccc(Oc3cccc(Cl)c3)c2)CC1,160.0
CHEMBL3982333,O=C(Nc1ccccc1)N1CCN(Cc2cccc(Oc3ccc4ccccc4c3)c2)CC1,33.0
CHEMBL3908902,O=C(Nc1ccccc1)N1CCN(Cc2cccc(Oc3cc4ccccc4c4ccccc34)c2)CC1,3000.0
CHEMBL3983408,COC(=O)c1ccc(Oc2cccc(CN3CCN(C(=O)Nc4ccccc4)CC3)c2)cc1,50.0
CHEMBL3913585,CS(=O)(=O)c1ccc(Oc2cccc(CN3CCN(C(=O)Nc4ccccc4)CC3)c2)cc1,65.0
CHEMBL3891017,COc1cccc(Oc2cccc(CN3CCN(C(=O)Nc4ccccc4)CC3)c2)c1,83.0
CHEMBL3922585,O=C(Nc1ccccc1)N1CCN(Cc2cccc(Oc3ccc4c(c3)OCO4)c2)CC1,67.0
CHEMBL3907775,CS(=O)(=O)Oc1cccc(CN2CCN(C(=O)Nc3ccccc3)CC2)c1,1000.0
CHEMBL3935727,O=C(Nc1ccccc1)N1CCN(Cc2cccc(OS(=O)(=O)c3ccccc3)c2)CC1,59.0
CHEMBL3937599,O=C(Nc1ccccc1)N1CCN(Cc2cccc(OS(=O)(=O)c3ccc(Cl)cc3)c2)CC1,380.0
CHEMBL3910058,O=C(Nc1ccccc1)N1CCN(Cc2cccc(I)c2)CC1,120.0
CHEMBL1585451,O=C(Nc1ccccc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,350.0
CHEMBL3918979,O=C(Nc1ccccc1)N1CCN(Cc2cccc(Br)c2)CC1,280.0
CHEMBL3952481,Cc1ccc(CN2CCN(C(=O)Nc3ccccc3)CC2)cc1C,630.0
CHEMBL3981262,Cc1ccc(CN2CCN(C(=O)Nc3ccccc3)CC2)cc1,1300.0
CHEMBL1794181,O=C(Nc1ccccc1)N1CCN(CCc2ccccc2)CC1,10000.0
CHEMBL3892190,O=C(Nc1ccc(F)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1600.0
CHEMBL3968749,O=C(Nc1ccccc1)N1CCC(Cc2ccccc2)CC1,270.0
CHEMBL3897595,O=C(Nc1ccccc1)N1CCN(CCCc2ccccc2)CC1,1700.0
CHEMBL3980344,O=C(Nc1ccccc1)N1CCN(Cc2ccccc2OCc2ccccc2)CC1,10000.0
CHEMBL3894722,O=C(Nc1ccccc1)N1CCN(C2CCc3cc(Br)ccc3C2)CC1,370.0
CHEMBL3963415,COC(=O)c1ccccc1NC(=O)N1CCN(Cc2cnc3ccccc3c2)CC1,10000.0
CHEMBL3949187,COC(=O)c1cccc(NC(=O)N2CCN(Cc3cnc4ccccc4c3)CC2)c1,230.0
CHEMBL3976044,COC(=O)c1ccc(NC(=O)N2CCN(Cc3cnc4ccccc4c3)CC2)cc1,650.0
CHEMBL3906021,O=C(O)c1ccccc1NC(=O)N1CCN(Cc2cnc3ccccc3c2)CC1,10000.0
CHEMBL3928576,O=C(O)c1cccc(NC(=O)N2CCN(Cc3cnc4ccccc4c3)CC2)c1,5000.0
CHEMBL3900607,O=C(Nc1cccnc1)N1CCN(Cc2cnc3ccccc3c2)CC1,4100.0
CHEMBL3964221,O=C(Nc1ccccn1)N1CCN(Cc2cnc3ccccc3c2)CC1,1800.0
CHEMBL3927521,O=C(Nc1ccncc1)N1CCN(Cc2cnc3ccccc3c2)CC1,2000.0
CHEMBL3942972,O=C(Nc1ncccn1)N1CCN(Cc2cnc3ccccc3c2)CC1,8000.0
CHEMBL3914998,O=C(Nc1cccnc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,380.0
CHEMBL3929774,O=C(Nc1ccncc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,3000.0
CHEMBL3898265,O=C(Nc1ncccn1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,10000.0
CHEMBL3909434,O=C(Nc1ccccn1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,4000.0
CHEMBL3940924,O=C(Nc1cccnc1)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,130.0
CHEMBL3903919,O=C(Nc1ccncc1)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,1700.0
CHEMBL3931908,O=C(Nc1ccncn1)N1CCN(Cc2cnc3ccccc3c2)CC1,4000.0
CHEMBL3902729,O=C(Nc1ccncn1)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,1000.0
CHEMBL3913613,O=C(Nc1ccncn1)N1CCN(Cc2ccc(Br)c(Br)c2)CC1,282.0
CHEMBL3918362,O=C(O)c1ccc(NC(=O)N2CCN(Cc3cnc4ccccc4c3)CC2)cc1,8000.0
CHEMBL3946256,O=C(Nc1ccccc1)N1CCN(Cc2cnc3ccccc3n2)CC1,840.0
CHEMBL3967560,O=C(Nc1ccccc1)N1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,65.0
CHEMBL3951632,O=C(Nc1nccs1)N1CCN(Cc2cnc3ccccc3c2)CC1,10000.0
CHEMBL3939203,O=C(Nc1nccs1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,10000.0
CHEMBL3911249,CN(C(=O)N1CCN(Cc2ccc(Br)c(Br)c2)CC1)c1ccccc1,10000.0
CHEMBL3896164,C[S+]([O-])c1ccc(-c2nc(C3CCN(C(=O)OC(C)(C)C)CC3)oc2Sc2ccc(Cl)cn2)cc1,67.48
CHEMBL3907086,C[S+]([O-])c1ccc(-c2nc(C3CCNCC3)oc2Sc2ccc(Cl)cn2)cc1,1418.0
CHEMBL3924177,CC(C)(C)OC(=O)N1CCC(c2nc(-c3ccc(S(C)(=O)=O)cc3)c(Sc3ccc(Cl)cn3)o2)CC1,65.35
CHEMBL3933126,CS(=O)(=O)c1ccc(-c2nc(C3CCNCC3)oc2Sc2ccc(Cl)cn2)cc1,925.4
CHEMBL3973029,COC(=O)N1CCC(c2nc(-c3ccc([S+](C)[O-])cc3)c(Sc3ccc(Cl)cn3)o2)CC1,75.13
CHEMBL3914628,CC(=O)N1CCC(c2nc(-c3ccc([S+](C)[O-])cc3)c(Sc3ccc(Cl)cn3)o2)CC1,839.2
CHEMBL3918230,C[S+]([O-])c1ccc(-c2nc(C3CCN(S(C)(=O)=O)CC3)oc2Sc2ccc(Cl)cn2)cc1,287.3
CHEMBL3893762,CN1CCC(c2nc(-c3ccc([S+](C)[O-])cc3)c(Sc3ccc(Cl)cn3)o2)CC1,1700.0
CHEMBL3909296,C[S+]([O-])c1ccc(-c2nc(C3CCN(C(=O)Oc4ccccc4)CC3)oc2Sc2ccc(Cl)cn2)cc1,25.94
CHEMBL3979521,CC(C)OC(=O)N1CCC(c2nc(-c3ccc([S+](C)[O-])cc3)c(Sc3ccc(Cl)cn3)o2)CC1,45.79
CHEMBL3964398,CCOC(=O)N1CCC(c2nc(-c3ccc([S+](C)[O-])cc3)c(Sc3ccc(Cl)cn3)o2)CC1,61.67
CHEMBL3971405,COCCOC(=O)N1CCC(c2nc(-c3ccc([S+](C)[O-])cc3)c(Sc3ccc(Cl)cn3)o2)CC1,200.5
CHEMBL3914184,C[S+]([O-])c1ccc(-c2nc(C3=CCCCC3)oc2Sc2ccc(Cl)cc2)cc1,11.86
CHEMBL3921549,COCCOCC(=O)N1CCC(c2nc(-c3ccc([S+](C)[O-])cc3)c(Sc3ccc(Cl)cn3)o2)CC1,525.4
CHEMBL3948468,COCCOCCOCC(=O)N1CCC(c2nc(-c3ccc([S+](C)[O-])cc3)c(Sc3ccc(Cl)cn3)o2)CC1,747.7
CHEMBL3980513,C[S+]([O-])c1ccc(-c2nc(C3CCN(C(=O)OCCN4CCOCC4)CC3)oc2Sc2ccc(Cl)cn2)cc1,481.5
CHEMBL3955024,CN1CCN(CCOC(=O)N2CCC(c3nc(-c4ccc([S+](C)[O-])cc4)c(Sc4ccc(Cl)cn4)o3)CC2)CC1,3090.0
CHEMBL3914237,CN(C)CCOC(=O)N1CCC(c2nc(-c3ccc([S+](C)[O-])cc3)c(Sc3ccc(Cl)cn3)o2)CC1,1911.0
CHEMBL3975189,C[S+]([O-])c1ccc(-c2nc(C3CCN(C(=O)OCCNCCO)CC3)oc2Sc2ccc(Cl)cn2)cc1,2140.0
CHEMBL3905185,C[S+]([O-])c1ccc(-c2nc(C3=CCOCC3)oc2Sc2ccc(Cl)cc2)cc1,15.89
CHEMBL3889730,C[S+]([O-])c1ccc(-c2nc(C3=CCC(O)CC3)oc2Sc2ccc(Cl)cc2)cc1,8.678
CHEMBL3945257,Clc1ccc(Sc2oc(C3CCOCC3)nc2-c2ccc3[nH]ncc3c2)cc1,4.192
CHEMBL3927303,CC(C)(O)c1ccc(-c2nc(C3CCOCC3)oc2Sc2ccc(Cl)cc2)cn1,17.9
CHEMBL3974671,Clc1ccc(Sc2oc(C3CCOCC3)nc2-c2ccc(N3CCOCC3)nc2)cc1,12.83
CHEMBL3963854,Clc1ccc(Sc2oc(C3CCOCC3)nc2-c2cnc3[nH]ccc3c2)cc1,27.62
CHEMBL3912915,Clc1ccc(Sc2oc(C3CCOCC3)nc2-c2cnn(CC3OCCO3)c2)cc1,255.4
CHEMBL3923895,Clc1ccc(Sc2oc(C3CCOCC3)nc2-c2ccc3ncnn3c2)cc1,117.8
CHEMBL3964182,Cn1nnc2ccc(-c3nc(C4CCOCC4)oc3Sc3ccc(Cl)cc3)cc21,92.22
CHEMBL3925110,Clc1ccc(Sc2oc(C3CCOCC3)nc2-c2cn[nH]c2)cc1,145.5
CHEMBL3965548,Clc1ccc(Sc2oc(C3CCOCC3)nc2-c2ccc(N3CCNCC3)nc2)cc1,9.605
CHEMBL3916101,Clc1ccc(Sc2oc(C3CCOCC3)nc2-c2cnc3[nH]ncc3c2)cc1,67.56
CHEMBL3985865,CN(C)c1ncc(-c2nc(C3CCOCC3)oc2Sc2ccc(Cl)cc2)cn1,13.08
CHEMBL3923373,Clc1ccc(Sc2oc(C3CCOCC3)nc2-c2cnc3cc[nH]c3c2)cc1,113.0
CHEMBL3984653,COC(=O)Cn1cc(-c2nc(C3CCOCC3)oc2Sc2ccc(Cl)cc2)cn1,320.2
CHEMBL4114059,C[N+]1(C)CCN(c2ccc(-c3nc(C4CCOCC4)oc3Sc3ccc(Cl)cc3)cn2)CC1,9146.0
CHEMBL3907966,Clc1ccc(Sc2oc(C3CCOCC3)nc2C2CCNCC2)nc1,10000.0
CHEMBL3902550,Clc1ccc(Sc2oc(C3CCOCC3)nc2C2=CCCNC2)cc1,4526.0
CHEMBL3938677,C[S+]([O-])c1ccc(-c2nc(C3CCOCC3)oc2Sc2ccc(Cl)cn2)cn1,293.1
CHEMBL4090459,COc1cc(OC(=O)NCCCCN2CCN(c3ccccc3OC)CC2)ccc1-c1ccccc1,43.0
CHEMBL4062484,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1ccc(-c2ccccc2)c(F)c1,6.0
CHEMBL4098174,COc1cc(OC(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1-c1ccccc1,4.3
CHEMBL4071121,COc1ccccc1N1CCN(CCCCNC(=O)Oc2ccc3c(c2)[nH]c2ccccc23)CC1,37.0
CHEMBL4072140,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1ccc2c(c1)[nH]c1ccccc12,8.0
CHEMBL4092900,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1ccc2c(c1)[nH]c1ccccc12,4.8
CHEMBL4059573,O=C(NCCCCN1CCN(c2ccccc2C(F)(F)F)CC1)Oc1ccc(-c2ccccc2)cc1,20.7
CHEMBL4087889,Cc1ccccc1N1CCN(CCCCNC(=O)Oc2ccc(-c3ccccc3)cc2)CC1,7.6
CHEMBL4068218,COc1ccccc1N1CCN(CCCCNC(=O)Oc2ccc(-c3ccccc3)cc2)CC1.Cl,39.0
CHEMBL4095588,COc1ccccc1N1CCN(CCCNC(=O)Oc2ccc(-c3ccccc3)cc2)CC1.Cl,2.6
CHEMBL4079093,Cl.O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1ccc(-c2ccccc2)cc1,0.9
CHEMBL4103339,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1ccc(-c2ccccc2)cc1,3.3
CHEMBL4086944,NC(=O)c1cccc(-c2ccc(OC(=O)NC/C=C/CN3CCN(c4cccc(Cl)c4Cl)CC3)cc2F)c1,0.6
CHEMBL4065510,NC(=O)c1cccc(-c2ccc(OC(=O)NC/C=C/CN3CCN(c4cccc(Cl)c4Cl)CC3)cc2)c1,1.2
CHEMBL4102620,COc1cc(OC(=O)NCCCCN2CCN(c3ccccc3OC)CC2)ccc1-c1cccc(C(N)=O)c1,63.0
CHEMBL4078351,COc1cc(OC(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1-c1cccc(C(N)=O)c1,2.7
CHEMBL4069565,NC(=O)c1cccc(-c2ccc(OC(=O)NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2F)c1,1.0
CHEMBL4090581,NC(=O)c1cccc(-c2ccc(OC(=O)NCCCCN3CCN(c4ccccc4)CC3)cc2)c1,3.5
CHEMBL4060896,NC(=O)c1cccc(-c2ccc(OC(=O)NCCCCN3CCN(c4ccccc4C(F)(F)F)CC3)cc2)c1,2.7
CHEMBL4094794,Cc1ccccc1N1CCN(CCCCNC(=O)Oc2ccc(-c3cccc(C(N)=O)c3)cc2)CC1,3.0
CHEMBL4099236,COc1ccccc1N1CCN(CCCCNC(=O)Oc2ccc(-c3cccc(C(N)=O)c3)cc2)CC1.Cl,10.7
CHEMBL4072282,COc1ccccc1N1CCN(CCCNC(=O)Oc2ccc(-c3cccc(C(N)=O)c3)cc2)CC1,2.8
CHEMBL4091498,NC(=O)c1cccc(-c2ccc(OC(=O)NCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2)c1,0.5
CHEMBL4063681,Cl.O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1cccc(-c2ccccc2)c1,4.1
CHEMBL4073966,NC(=O)c1cccc(-c2cccc(OC(=O)NCCCCN3CCN(c4ccccc4)CC3)c2)c1,1.1
CHEMBL4100735,NC(=O)c1cccc(-c2cccc(OC(=O)NCCCN3CCN(c4ccccc4)CC3)c2)c1,1.3
CHEMBL4099798,COc1ccccc1N1CCN(CCCCNC(=O)Oc2cccc(-c3cccc(C(N)=O)c3)c2)CC1,2.3
CHEMBL4081780,COc1ccccc1N1CCN(CCCNC(=O)Oc2cccc(-c3cccc(C(N)=O)c3)c2)CC1,1.8
CHEMBL4092052,NC(=O)c1cccc(-c2ccc(OC(=O)NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2)c1,0.6
CHEMBL4071240,NC(=O)c1cccc(-c2cccc(OC(=O)NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c2)c1,1.6
CHEMBL4070196,NC(=O)c1cccc(-c2cccc(OC(=O)NCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c2)c1,0.6
CHEMBL4059676,O=C(OC(C(F)(F)F)C(F)(F)F)N1CC(c2ccn(-c3ccccc3)n2)C1,260.0
CHEMBL4081625,O=C(OC(C(F)(F)F)C(F)(F)F)N1CC(N2CCN(c3ncccn3)CC2)C1,2500.0
CHEMBL4068332,O=C(OC(C(F)(F)F)C(F)(F)F)N1CC(c2ccnc(N3CCOCC3)n2)C1,30000.0
CHEMBL4089505,O=C(OC(C(F)(F)F)C(F)(F)F)N1CC(c2nc(-c3ccccc3)no2)C1,420.0
CHEMBL4102496,O=C(OC(C(F)(F)F)C(F)(F)F)N1CC(c2ccn(C3CCOCC3)n2)C1,9.4
CHEMBL4078217,O=C(OC(C(F)(F)F)C(F)(F)F)N1CC(c2ccn(Cc3ccccc3)n2)C1,0.16
CHEMBL4079190,O=C(OC(C(F)(F)F)C(F)(F)F)N1CC(c2ccn(-c3cnccn3)n2)C1,1.1
CHEMBL4097203,O=C(OC(C(F)(F)F)C(F)(F)F)N1CC(c2ccn(-c3ccc(F)c(F)c3)n2)C1,0.67
CHEMBL4077745,O=C(OC(C(F)(F)F)C(F)(F)F)N1CC(c2cc(-c3ccccc3)n(-c3ccccc3)n2)C1,0.49
CHEMBL4104911,Cn1ccc(C2CN(C(=O)OC(C(F)(F)F)C(F)(F)F)C2)n1,20.0
CHEMBL4078924,Cc1cccc(Cn2nc(C(=O)N3CCC(Cc4ccccc4)CC3)cc2-c2ccc(O)cc2)c1,10000.0
CHEMBL4075310,O=C(OC(C(F)(F)F)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1,4300.0
CHEMBL4061795,O=C(Oc1ccc([N+](=O)[O-])cc1)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1,18.0
CHEMBL4076777,O=C(ON1C(=O)CCC1=O)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1,3600.0
CHEMBL4092367,CC(OC(=O)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1)C(F)(F)F,23000.0
CHEMBL4104811,O=C(OCC(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1,970.0
CHEMBL4086931,O=C(O[C@H](CF)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1,1900.0
CHEMBL4097100,O=C(OC(CO)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1,14000.0
CHEMBL4079080,O=C(O[C@H](CO)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1,3100.0
CHEMBL4089392,O=C(O[C@@H](CO)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1,26000.0
CHEMBL4068209,COC[C@@H](OC(=O)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1)C(F)(F)F,1940.0
CHEMBL4081518,O=C(O[C@H](CCO)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1,12000.0
CHEMBL4059563,O=C(OC[C@@H](O)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1,30000.0
CHEMBL485462,CCC(C)/C=C(C)/C=C/C=C/C=C/C(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O,10000.0
CHEMBL4072432,CCCCCCCCCCOC(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O,10000.0
CHEMBL4072884,CCCCCCCC(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O,10000.0
